qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
10556,1145,852,215,22,5,01:16.2,01:16.0,01:15.7
10557,1145,848,3,23,6,01:16.2,01:16.0,01:15.7
10558,1145,844,6,16,7,01:16.0,01:15.8,0.000876794
10559,1145,1,6,44,8,01:16.2,01:15.9,0.000879317
10560,1145,842,214,10,9,01:16.3,01:16.1,0.000879398
10561,1145,832,3,55,10,01:16.4,01:15.9,0.000880347
10562,1145,865,215,6,11,01:16.4,01:16.2,\N
10563,1145,4,117,14,12,01:16.3,01:16.5,\N
10564,1145,840,117,18,13,01:16.4,01:16.5,\N
10565,1145,862,214,7,14,01:16.3,0.000889618,\N
10566,1145,864,15,5,15,01:16.5,0.000897222,\N
10567,1145,863,131,12,16,01:16.5,\N,\N
10568,1145,807,15,27,17,01:16.6,\N,\N
10569,1145,859,9,30,18,01:17.1,\N,\N
10570,1145,839,210,31,19,01:17.1,\N,\N
10571,1145,860,210,87,20,\N,\N,\N
10572,1146,857,1,81,1,01:31.6,01:31.2,01:30.6
10573,1146,847,131,63,2,01:31.3,01:31.3,01:30.7
10574,1146,846,1,4,3,01:31.0,01:30.8,01:30.8
10575,1146,830,9,33,4,01:31.4,01:31.1,01:30.8
10576,1146,1,6,44,5,01:31.7,01:31.5,01:30.9
10577,1146,844,6,16,6,01:31.6,01:31.5,01:31.0
10578,1146,865,215,6,7,01:31.2,01:31.3,01:31.1
10579,1146,863,131,12,8,01:31.7,01:31.6,01:31.1
10580,1146,852,215,22,9,01:31.2,01:31.3,01:31.6
10581,1146,848,3,23,10,01:31.5,01:31.6,0.001061412
10582,1146,839,210,31,11,01:31.9,01:31.6,\N
10583,1146,807,15,27,12,01:31.9,01:31.6,\N
10584,1146,4,117,14,13,01:31.7,01:31.7,\N
10585,1146,840,117,18,14,01:31.9,01:31.8,\N
10586,1146,832,3,55,15,01:31.6,01:31.8,\N
10587,1146,842,214,10,16,01:32.0,\N,\N
10588,1146,860,210,87,17,01:32.0,\N,\N
10589,1146,862,214,7,18,01:32.1,\N,\N
10590,1146,864,15,5,19,01:32.1,\N,\N
10591,1146,859,9,30,20,01:32.2,\N,\N
10592,1147,830,9,33,1,01:27.9,0.001012755,0.001006748
10593,1147,846,1,4,2,01:27.8,01:27.1,01:27.0
10594,1147,857,1,81,3,01:27.7,01:27.5,01:27.0
10595,1147,844,6,16,4,01:27.9,01:27.6,01:27.3
10596,1147,847,131,63,5,01:27.8,01:27.4,01:27.3
10597,1147,863,131,12,6,01:28.0,01:27.6,01:27.6
10598,1147,865,215,6,7,01:28.3,01:27.8,01:27.6
10599,1147,1,6,44,8,01:27.9,01:27.6,01:27.6
10600,1147,848,3,23,9,01:28.2,01:27.8,01:27.6
10601,1147,860,210,87,10,01:28.2,01:27.7,01:27.9
10602,1147,842,214,10,11,01:28.2,01:27.8,\N
10603,1147,832,3,55,12,01:28.2,01:27.8,\N
10604,1147,4,117,14,13,01:28.3,01:27.9,\N
10605,1147,859,215,30,14,01:28.6,01:27.9,\N
10606,1147,852,9,22,15,01:28.0,01:28.0,\N
10607,1147,807,15,27,16,01:28.6,\N,\N
10608,1147,864,15,5,17,01:28.6,\N,\N
10609,1147,839,210,31,18,01:28.7,\N,\N
10610,1147,862,214,7,19,01:28.9,\N,\N
10611,1147,840,117,18,20,01:29.3,\N,\N
10612,1148,857,1,81,1,01:31.4,0.001046921,0.001039826
10613,1148,847,131,63,2,0.001058958,0.001049352,0.001041771
10614,1148,844,6,16,3,0.001058495,0.001050046,0.001043692
10615,1148,863,131,12,4,01:31.4,01:30.7,01:30.2
10616,1148,842,214,10,5,01:31.5,01:30.6,01:30.2
10617,1148,846,1,4,6,01:31.1,01:30.6,01:30.3
10618,1148,830,9,33,7,01:31.3,01:31.0,01:30.4
10619,1148,832,3,55,8,01:31.6,01:30.8,01:30.7
10620,1148,1,6,44,9,01:31.2,01:31.0,01:30.8
10621,1148,852,9,22,10,01:31.8,01:31.2,01:31.3
10622,1148,862,214,7,11,01:31.4,01:31.2,\N
10623,1148,865,215,6,12,01:31.6,01:31.3,\N
10624,1148,4,117,14,13,01:31.6,01:31.9,\N
10625,1148,839,210,31,14,01:31.6,\N,\N
10626,1148,848,3,23,15,01:32.0,\N,\N
10627,1148,807,15,27,16,01:32.1,\N,\N
10628,1148,859,215,30,17,01:32.2,\N,\N
10629,1148,864,15,5,18,01:32.2,\N,\N
10630,1148,840,117,18,19,01:32.3,\N,\N
10631,1148,860,210,87,20,01:32.4,\N,\N
10632,1149,830,9,33,1,01:27.8,0.001013067,0.001010347
10633,1149,857,1,81,2,01:27.9,0.001013252,0.001010463
10634,1149,847,131,63,3,01:28.3,0.001013877,0.001011655
10635,1149,844,6,16,4,01:28.6,0.001016968,0.001014699
10636,1149,863,131,12,5,01:28.1,0.001016181,0.001016968
10637,1149,832,3,55,6,01:28.4,01:28.0,01:28.2
10638,1149,1,6,44,7,01:28.4,01:28.1,01:28.2
10639,1149,852,9,22,8,01:28.2,01:28.0,01:28.2
10640,1149,842,214,10,9,01:28.4,01:28.0,01:28.4
10641,1149,846,1,4,10,01:27.8,01:27.5,\N
10642,1149,848,3,23,11,01:28.3,01:28.1,\N
10643,1149,859,215,30,12,01:28.6,01:28.2,\N
10644,1149,4,117,14,13,01:28.5,01:28.3,\N
10645,1149,865,215,6,14,01:28.6,01:28.4,\N
10646,1149,860,210,87,15,01:28.5,01:28.6,\N
10647,1149,840,117,18,16,01:28.6,\N,\N
10648,1149,862,214,7,17,01:28.7,\N,\N
10649,1149,807,15,27,18,01:28.8,\N,\N
10650,1149,839,210,31,19,01:29.1,\N,\N
10651,1149,864,15,5,20,01:29.5,\N,\N
10652,1150,830,9,33,1,01:26.9,01:26.6,0.000997731
10653,1150,846,1,4,2,01:27.0,0.001001146,0.000998484
10654,1150,863,131,12,3,01:27.1,0.001002384,0.000998507
10655,1150,857,1,81,4,01:27.0,0.000998484,0.000999711
10656,1150,847,131,63,5,01:27.0,0.001002025,0.000999826
10657,1150,832,3,55,6,01:27.1,0.001005174,0.001001956
10658,1150,848,3,23,7,01:27.0,0.001005266,0.001003264
10659,1150,844,6,16,8,01:27.4,01:26.9,01:26.8
10660,1150,839,210,31,9,01:27.5,01:27.0,01:26.8
10661,1150,852,9,22,10,01:27.3,01:27.0,01:26.9
10662,1150,865,215,6,11,01:27.3,01:27.0,\N
10663,1150,1,6,44,12,01:27.3,01:27.0,\N
10664,1150,864,15,5,13,01:27.3,01:27.2,\N
10665,1150,862,214,7,14,01:27.4,01:27.2,\N
10666,1150,859,215,30,15,01:27.4,01:27.4,\N
10667,1150,807,15,27,16,01:27.5,\N,\N
10668,1150,4,117,14,17,01:27.6,\N,\N
10669,1150,842,214,10,18,01:27.7,\N,\N
10670,1150,840,117,18,19,01:27.8,\N,\N
10671,1150,860,210,87,20,01:28.0,\N,\N
10672,1151,857,1,81,1,01:15.5,01:15.2,0.000864236
10673,1151,830,9,33,2,01:15.2,01:15.4,0.00086463
10674,1151,847,131,63,3,01:15.9,01:15.3,0.000865822
10675,1151,846,1,4,4,01:15.9,0.000867616,\N
10676,1151,4,117,14,5,01:15.7,0.000873171,0.000873044
10677,1151,832,3,55,6,01:16.0,0.000870347,0.000873056
10678,1151,848,3,23,7,01:16.1,0.000874086,0.00087353
10679,1151,840,117,18,8,01:15.8,0.000873808,0.00087478
10680,1151,865,215,6,9,01:16.3,0.000873958,0.00087669
10681,1151,842,214,10,10,01:15.9,01:15.5,01:15.8
10682,1151,844,6,16,11,01:16.1,01:15.6,\N
10683,1151,1,6,44,12,01:16.2,01:15.8,\N
10684,1151,863,131,12,13,01:15.9,01:15.8,\N
10685,1151,864,15,5,14,01:16.3,01:16.3,\N
10686,1151,861,214,43,15,01:16.3,\N,\N
10687,1151,859,215,30,16,01:16.4,\N,\N
10688,1151,807,15,27,17,01:16.5,\N,\N
10689,1151,839,210,31,18,01:16.6,\N,\N
10690,1151,860,210,87,19,01:16.9,\N,\N
10691,1151,852,9,22,20,\N,\N,\N
10692,1152,846,1,4,1,01:11.3,01:10.6,0.000809653
10693,1152,844,6,16,2,01:11.2,01:10.6,0.000810914
10694,1152,857,1,81,3,01:11.3,01:10.9,0.000811678
10695,1152,1,6,44,4,01:11.6,01:10.9,0.000814606
10696,1152,830,9,33,5,01:11.4,01:10.9,0.000817928
10697,1152,865,215,6,6,01:11.8,0.000822222,0.000820868
10698,1152,4,117,14,7,01:11.7,0.000823866,0.00082088
10699,1152,839,210,31,8,01:11.8,0.000824792,0.000821088
10700,1152,859,215,30,9,01:11.8,0.000824653,0.000823252
10701,1152,848,3,23,10,01:11.6,0.000818657,0.000824225
10702,1152,832,3,55,11,01:11.7,0.000825949,\N
10703,1152,852,9,22,12,01:11.8,01:11.4,\N
10704,1152,807,15,27,13,01:11.9,01:11.6,\N
10705,1152,847,131,63,14,01:11.5,\N,\N
10706,1152,863,131,12,15,01:11.9,\N,\N
10707,1152,864,15,5,16,01:11.9,\N,\N
10708,1152,860,210,87,17,01:12.0,\N,\N
10709,1152,842,214,10,18,01:12.0,\N,\N
10710,1152,840,117,18,19,01:12.6,\N,\N
10711,1152,861,214,43,20,01:12.6,\N,\N
10712,1153,857,1,81,1,01:12.6,01:12.0,01:11.5
10713,1153,846,1,4,2,01:12.8,01:12.1,0.000830498
10714,1153,830,9,33,3,01:12.8,01:12.4,0.000831574
10715,1153,847,131,63,4,01:12.8,01:12.4,0.000831574
10716,1153,1,6,44,5,01:13.1,01:12.4,0.000833854
10717,1153,863,131,12,6,01:12.8,01:12.6,0.000834618
10718,1153,844,6,16,7,01:13.0,01:12.5,0.00083485
10719,1153,842,214,10,8,01:13.1,0.000840405,0.000835637
10720,1153,865,215,6,9,01:13.1,0.000838669,0.00083625
10721,1153,4,117,14,10,01:13.1,0.000839387,0.00083662
10722,1153,848,3,23,11,01:13.0,0.000840752,\N
10723,1153,864,15,5,12,01:13.0,0.000842083,\N
10724,1153,859,215,30,13,01:13.0,0.000842164,\N
10725,1153,840,117,18,14,01:13.0,01:13.1,\N
10726,1153,860,210,87,15,01:13.1,01:13.3,\N
10727,1153,807,15,27,16,01:13.2,\N,\N
10728,1153,839,210,31,17,01:13.2,\N,\N
10729,1153,832,3,55,18,01:13.2,\N,\N
10730,1153,861,214,43,19,01:13.3,\N,\N
10731,1153,852,9,22,20,01:13.4,\N,\N
10732,1154,847,131,63,1,01:12.1,01:11.6,01:10.9
10733,1154,830,9,33,2,01:12.1,01:11.6,01:11.1
10734,1154,857,1,81,3,01:11.9,01:11.7,01:11.1
10735,1154,863,131,12,4,01:12.3,01:12.0,0.000826285
10736,1154,1,6,44,5,01:12.0,01:11.9,0.000827847
10737,1154,4,117,14,6,01:12.1,01:11.8,0.000828542
10738,1154,846,1,4,7,01:11.8,01:11.6,0.000828993
10739,1154,844,6,16,8,01:12.0,01:11.6,0.000829653
10740,1154,865,215,6,9,01:12.2,01:12.0,0.000831794
10741,1154,848,3,23,10,01:12.1,0.000832083,0.000832257
10742,1154,852,9,22,11,01:12.3,0.000834514,\N
10743,1154,861,214,43,12,01:12.2,0.000834977,\N
10744,1154,807,15,27,13,01:12.3,0.000835451,\N
10745,1154,860,210,87,14,01:12.3,0.000837269,\N
10746,1154,839,210,31,15,01:12.4,0.000840671,\N
10747,1154,864,15,5,16,01:12.4,\N,\N
10748,1154,832,3,55,17,01:12.4,\N,\N
10749,1154,840,117,18,18,01:12.5,\N,\N
10750,1154,859,215,30,19,01:12.5,\N,\N
10751,1154,842,214,10,20,01:12.7,\N,\N
10752,1155,846,1,4,1,01:04.7,01:04.4,01:04.0
10753,1155,844,6,16,2,01:05.2,01:04.7,01:04.5
10754,1155,857,1,81,3,01:05.0,01:04.6,01:04.6
10755,1155,1,6,44,4,01:05.1,01:04.9,01:04.6
10756,1155,847,131,63,5,01:05.2,01:04.9,0.000749572
10757,1155,859,215,30,6,01:05.0,01:05.0,0.000751458
10758,1155,830,9,33,7,01:05.1,01:04.8,0.000751493
10759,1155,864,15,5,8,01:05.1,01:04.8,0.000753843
10760,1155,863,131,12,9,01:05.2,01:05.1,0.000755509
10761,1155,842,214,10,10,01:05.1,01:04.8,0.000759826
10762,1155,4,117,14,11,01:05.2,01:05.1,\N
10763,1155,848,3,23,12,01:05.1,0.000754688,\N
10764,1155,865,215,6,13,01:05.1,0.000754931,\N
10765,1155,861,214,43,14,01:05.3,0.000755648,\N
10766,1155,860,210,87,15,01:05.2,0.000755926,\N
10767,1155,840,117,18,16,01:05.3,\N,\N
10768,1155,839,210,31,17,01:05.4,\N,\N
10769,1155,852,9,22,18,01:05.4,\N,\N
10770,1155,832,3,55,19,01:05.6,\N,\N
10771,1155,807,15,27,20,01:05.6,\N,\N
10772,1156,830,9,33,1,01:25.9,01:25.3,01:24.9
10773,1156,857,1,81,2,01:26.0,01:25.3,01:25.0
10774,1156,846,1,4,3,01:26.1,01:25.2,01:25.0
10775,1156,847,131,63,4,01:26.2,01:25.6,01:25.0
10776,1156,1,6,44,5,01:26.3,01:25.1,01:25.1
10777,1156,844,6,16,6,01:26.2,01:25.1,01:25.1
10778,1156,863,131,12,7,01:26.3,01:25.6,01:25.4
10779,1156,860,210,87,8,01:26.0,01:25.5,0.000989248
10780,1156,4,117,14,9,01:26.1,01:25.6,0.000990984
10781,1156,842,214,10,10,01:26.3,01:25.7,0.000992882
10782,1156,832,3,55,11,01:26.2,01:25.7,\N
10783,1156,852,9,22,12,01:26.3,01:25.8,\N
10784,1156,865,215,6,13,01:26.2,01:25.9,\N
10785,1156,848,3,23,14,01:26.1,0.000994086,\N
10786,1156,839,210,31,15,01:26.1,0.000994792,\N
10787,1156,859,215,30,16,01:26.4,\N,\N
10788,1156,864,15,5,17,01:26.4,\N,\N
10789,1156,840,117,18,18,01:26.5,\N,\N
10790,1156,807,15,27,19,01:26.6,\N,\N
10791,1156,861,214,43,20,01:27.1,\N,\N
10792,1157,846,1,4,1,01:41.0,01:40.7,01:40.6
10793,1157,857,1,81,2,01:41.2,01:40.6,01:40.6
10794,1157,844,6,16,3,01:41.6,01:41.1,01:40.9
10795,1157,830,9,33,4,01:41.3,01:41.0,01:40.9
10796,1157,848,3,23,5,01:41.8,01:41.5,01:41.2
10797,1157,847,131,63,6,01:41.8,01:41.3,01:41.3
10798,1157,852,9,22,7,01:41.8,01:41.2,01:41.3
10799,1157,865,215,6,8,01:41.6,01:41.3,01:41.3
10800,1157,859,215,30,9,01:41.7,01:41.3,01:41.3
10801,1157,864,15,5,10,01:41.9,01:41.3,0.001185035
10802,1157,839,210,31,11,01:41.9,01:41.5,\N
10803,1157,860,210,87,12,01:41.6,01:41.6,\N
10804,1157,842,214,10,13,01:41.8,01:41.6,\N
10805,1157,807,15,27,14,01:41.8,01:41.7,\N
10806,1157,832,3,55,15,01:41.7,01:41.8,\N
10807,1157,1,6,44,16,01:41.9,\N,\N
10808,1157,861,214,43,17,01:42.0,\N,\N
10809,1157,863,131,12,18,01:42.1,\N,\N
10810,1157,4,117,14,19,01:42.4,\N,\N
10811,1157,840,117,18,20,01:42.5,\N,\N
10812,1158,844,6,16,1,01:15.6,0.000873322,0.000872361
10813,1158,857,1,81,2,01:15.2,01:14.9,01:15.4
10814,1158,846,1,4,3,01:15.5,01:14.9,01:15.4
10815,1158,847,131,63,4,01:15.6,01:15.2,01:15.4
10816,1158,4,117,14,5,01:15.3,01:15.4,01:15.5
10817,1158,840,117,18,6,01:15.7,01:15.1,01:15.5
10818,1158,864,15,5,7,01:15.6,01:15.7,01:15.7
10819,1158,830,9,33,8,01:15.7,01:15.5,01:15.7
10820,1158,859,215,30,9,01:15.8,01:15.6,01:15.8
10821,1158,865,215,6,10,01:15.5,01:15.5,01:15.9
10822,1158,860,210,87,11,01:15.8,01:15.7,\N
10823,1158,1,6,44,12,01:15.7,01:15.7,\N
10824,1158,832,3,55,13,01:15.7,01:15.8,\N
10825,1158,861,214,43,14,01:15.9,01:16.2,\N
10826,1158,863,131,12,15,01:15.8,01:16.4,\N
10827,1158,852,9,22,16,01:15.9,\N,\N
10828,1158,842,214,10,17,01:16.0,\N,\N
10829,1158,839,210,31,18,01:16.0,\N,\N
10830,1158,807,15,27,19,01:16.1,\N,\N
10831,1158,848,3,23,20,01:16.2,\N,\N
10832,1159,857,1,81,1,01:09.3,0.000798194,0.000794699
10833,1159,846,1,4,2,01:09.5,0.000797153,0.000794838
10834,1159,830,9,33,3,01:09.7,0.000800023,0.000797743
10835,1159,865,215,6,4,01:10.0,01:09.4,01:09.2
10836,1159,847,131,63,5,01:09.7,01:09.3,01:09.3
10837,1159,844,6,16,6,01:09.9,01:09.3,01:09.3
10838,1159,1,6,44,7,01:09.9,01:09.3,01:09.4
10839,1159,859,215,30,8,01:09.8,01:09.4,01:09.5
10840,1159,832,3,55,9,01:10.0,01:09.5,01:09.5
10841,1159,4,117,14,10,01:10.0,01:09.4,01:09.6
10842,1159,863,131,12,11,01:09.8,01:09.5,\N
10843,1159,852,9,22,12,01:10.0,01:09.6,\N
10844,1159,864,15,5,13,01:10.0,01:09.6,\N
10845,1159,842,214,10,14,01:09.9,01:09.6,\N
10846,1159,848,3,23,15,01:09.8,01:09.7,\N
10847,1159,861,214,43,16,01:10.1,\N,\N
10848,1159,807,15,27,17,01:10.2,\N,\N
10849,1159,839,210,31,18,01:10.2,\N,\N
10850,1159,860,210,87,19,01:10.3,\N,\N
10851,1159,840,117,18,20,\N,\N,\N
10852,1160,830,9,33,1,01:19.5,0.000915972,0.000911944
10853,1160,846,1,4,2,01:19.5,0.000917743,0.000912836
10854,1160,857,1,81,3,01:19.7,0.000917662,0.000914144
10855,1160,844,6,16,4,01:19.7,0.00091794,0.000914433
10856,1160,1,6,44,5,01:19.8,0.000918646,0.000915787
10857,1160,847,131,63,6,01:19.4,01:19.3,01:19.2
10858,1160,863,131,12,7,01:19.7,01:19.2,01:19.2
10859,1160,864,15,5,8,01:19.7,01:19.3,01:19.4
10860,1160,4,117,14,9,01:19.7,01:19.4,01:19.4
10861,1160,852,9,22,10,01:19.6,01:19.4,01:19.5
10862,1160,860,210,87,11,01:19.7,01:19.4,\N
10863,1160,807,15,27,12,01:19.8,01:19.5,\N
10864,1160,832,3,55,13,01:19.6,01:19.5,\N
10865,1160,848,3,23,14,01:19.8,01:19.6,\N
10866,1160,839,210,31,15,01:19.8,01:19.7,\N
10867,1160,865,215,6,16,01:19.9,\N,\N
10868,1160,840,117,18,17,01:19.9,\N,\N
10869,1160,861,214,43,18,01:20.0,\N,\N
10870,1160,842,214,10,19,01:20.1,\N,\N
10871,1160,859,215,30,20,01:20.3,\N,\N
10872,1161,830,9,33,1,01:41.3,01:41.3,0.001170336
10873,1161,832,3,55,2,01:42.6,0.001176794,0.001175868
10874,1161,859,215,30,3,01:42.3,0.001175197,0.001177164
10875,1161,863,131,12,4,01:42.2,0.001174352,0.00117728
10876,1161,847,131,63,5,01:41.6,0.001174248,0.001181366
10877,1161,852,9,22,6,01:42.3,0.001178102,0.001182211
10878,1161,846,1,4,7,01:41.3,0.001173565,0.001183322
10879,1161,865,215,6,8,01:41.7,01:41.6,01:42.4
10880,1161,857,1,81,9,01:41.8,01:41.4,\N
10881,1161,844,6,16,10,01:41.5,01:41.5,\N
10882,1161,4,117,14,11,01:42.2,01:41.9,\N
10883,1161,1,6,44,12,01:41.8,01:42.2,\N
10884,1161,864,15,5,13,01:42.5,01:42.3,\N
10885,1161,840,117,18,14,01:42.1,01:43.1,\N
10886,1161,860,210,87,15,01:42.7,\N,\N
10887,1161,861,214,43,16,01:42.8,\N,\N
10888,1161,807,15,27,17,01:42.9,\N,\N
10889,1161,842,214,10,18,01:43.1,\N,\N
10890,1161,848,3,23,19,01:43.8,\N,\N
10891,1161,839,210,31,20,\N,\N,\N
10892,1162,847,131,63,1,01:29.9,01:29.6,0.001031921
10893,1162,830,9,33,2,01:30.0,01:29.6,0.001034028
10894,1162,857,1,81,3,01:30.3,01:29.8,0.001036157
10895,1162,863,131,12,4,01:30.0,0.001037604,0.001036308
10896,1162,846,1,4,5,01:29.9,0.001039456,0.001036875
10897,1162,1,6,44,6,01:29.8,0.001040926,0.001038056
10898,1162,844,6,16,7,01:30.4,0.001040671,0.001039167
10899,1162,865,215,6,8,01:30.2,0.001041852,0.001039884
10900,1162,860,210,87,9,01:30.4,0.001042546,0.001040139
10901,1162,4,117,14,10,01:30.7,01:30.1,01:30.0
10902,1162,807,15,27,11,01:30.7,01:30.1,\N
10903,1162,859,215,30,12,01:30.7,01:30.3,\N
10904,1162,848,3,23,12,\N,01:30.2,\N
10905,1162,852,9,22,13,01:30.6,01:30.4,\N
10906,1162,832,3,55,13,\N,01:30.2,\N
10907,1162,864,15,5,14,01:30.8,\N,\N
10908,1162,840,117,18,15,01:30.9,\N,\N
10909,1162,861,214,43,16,01:31.0,\N,\N
10910,1162,839,210,31,17,01:31.0,\N,\N
10911,1162,842,214,10,18,01:31.3,\N,\N
10912,1163,830,9,33,1,01:33.2,01:32.7,0.001070718
10913,1163,846,1,4,2,01:33.8,01:32.9,0.001074086
10914,1163,844,6,16,3,01:33.5,01:32.9,0.001074155
10915,1163,847,131,63,4,01:33.3,01:33.1,0.001074375
10916,1163,1,6,44,5,01:33.7,01:32.9,0.00107537
10917,1163,857,1,81,6,01:33.7,0.001079028,0.001077361
10918,1163,863,131,12,7,01:33.5,0.001076898,0.001077708
10919,1163,860,210,87,8,01:33.9,0.001079144,0.001077998
10920,1163,832,3,55,9,01:33.7,0.001077824,0.001078125
10921,1163,4,117,14,10,01:33.7,0.001079132,0.001078241
10922,1163,807,15,27,11,0.001082766,0.001080255,\N
10923,1163,859,215,30,12,01:33.5,01:33.4,\N
10924,1163,852,9,22,13,01:33.9,01:33.5,\N
10925,1163,842,214,10,14,01:33.6,01:33.7,\N
10926,1163,861,214,43,15,01:34.0,01:34.0,\N
10927,1163,864,15,5,16,01:34.1,\N,\N
10928,1163,839,210,31,17,01:34.1,\N,\N
10929,1163,840,117,18,18,01:34.5,\N,\N
10930,1163,848,3,23,19,01:34.7,\N,\N
10931,1163,865,215,6,20,\N,\N,\N
10932,1164,846,1,4,1,01:16.9,01:16.3,01:15.6
10933,1164,844,6,16,2,01:17.0,01:16.7,0.00087787
10934,1164,1,6,44,3,01:16.7,01:16.5,0.000878912
10935,1164,847,131,63,4,01:16.9,01:16.5,0.000880023
10936,1164,830,9,33,5,01:17.1,01:16.6,0.00088044
10937,1164,863,131,12,6,01:17.3,01:16.8,0.000880995
10938,1164,832,3,55,7,01:17.2,01:16.6,0.00088162
10939,1164,857,1,81,8,01:17.2,0.00088816,0.000881644
10940,1164,865,215,6,9,01:16.7,0.000888935,0.000882546
10941,1164,860,210,87,10,01:17.0,0.000888738,0.000884954
10942,1164,852,9,22,11,01:17.2,0.000889074,\N
10943,1164,839,210,31,12,01:16.9,0.000889317,\N
10944,1164,807,15,27,13,01:17.3,0.000891389,\N
10945,1164,4,117,14,14,01:17.2,01:17.1,\N
10946,1164,859,215,30,15,01:17.0,01:18.1,\N
10947,1164,864,15,5,16,01:17.4,\N,\N
10948,1164,848,3,23,17,01:17.5,\N,\N
10949,1164,842,214,10,18,01:17.5,\N,\N
10950,1164,840,117,18,19,01:17.6,\N,\N
10951,1164,861,214,43,20,01:17.7,\N,\N
10952,1165,846,1,4,1,01:09.7,01:09.6,01:09.5
10953,1165,863,131,12,2,01:10.2,01:09.8,01:09.7
10954,1165,844,6,16,3,01:09.9,01:09.8,01:09.8
10955,1165,857,1,81,4,01:09.9,01:09.8,0.000808866
10956,1165,865,215,6,5,01:10.1,01:10.0,0.000809387
10957,1165,847,131,63,6,01:09.9,01:09.9,0.000809514
10958,1165,859,215,30,7,01:10.1,01:10.0,0.000809745
10959,1165,860,210,87,8,01:09.9,01:09.8,0.000809919
10960,1165,842,214,10,9,01:09.9,01:09.9,0.000810208
10961,1165,807,15,27,10,01:10.3,0.000810012,0.000810637
10962,1165,4,117,14,11,01:10.2,0.000810197,\N
10963,1165,848,3,23,12,01:10.1,0.000810799,\N
10964,1165,1,6,44,13,01:10.0,0.000811343,\N
10965,1165,840,117,18,14,01:10.0,0.000812049,\N
10966,1165,832,3,55,15,01:10.2,0.000815648,\N
10967,1165,830,9,33,16,01:10.4,\N,\N
10968,1165,839,210,31,17,01:10.4,\N,\N
10969,1165,861,214,43,18,01:10.6,\N,\N
10970,1165,852,9,22,19,01:10.7,\N,\N
10971,1166,846,1,4,1,01:55.5,01:51.4,01:47.9
10972,1166,830,9,33,2,01:53.5,01:51.6,01:48.3
10973,1166,832,3,55,3,01:54.9,01:51.1,01:48.3
10974,1166,847,131,63,4,01:53.1,01:50.9,01:48.8
10975,1166,857,1,81,5,01:54.5,01:52.1,01:49.0
10976,1166,859,215,30,6,01:54.8,01:51.6,0.001262292
10977,1166,4,117,14,7,01:53.7,01:51.9,0.001266968
10978,1166,865,215,6,8,01:55.6,01:51.1,0.001267986
10979,1166,844,6,16,9,01:54.8,01:52.0,0.001271667
10980,1166,842,214,10,10,01:54.4,01:51.8,0.001290972
10981,1166,807,15,27,11,01:54.6,01:52.8,\N
10982,1166,840,117,18,12,01:54.4,01:52.9,\N
10983,1166,839,210,31,13,01:54.6,01:53.0,\N
10984,1166,860,210,87,14,01:56.0,0.001308958,\N
10985,1166,861,214,43,15,01:54.8,0.001315775,\N
10986,1166,848,3,23,16,01:56.2,\N,\N
10987,1166,863,131,12,17,01:56.3,\N,\N
10988,1166,864,15,5,18,01:56.7,\N,\N
10989,1166,852,9,22,19,01:56.8,\N,\N
10990,1166,1,6,44,20,01:57.1,\N,\N
10991,1167,857,1,81,1,01:20.2,01:19.7,01:19.4
10992,1167,846,1,4,2,01:20.2,01:19.9,01:19.5
10993,1167,830,9,33,3,01:20.5,01:20.0,01:19.7
10994,1167,847,131,63,4,01:20.1,01:20.2,01:19.7
10995,1167,863,131,12,5,01:20.6,01:20.1,01:19.8
10996,1167,865,215,6,6,01:20.6,01:20.3,01:20.1
10997,1167,832,3,55,7,01:20.5,01:20.3,01:20.3
10998,1167,4,117,14,8,01:20.6,01:20.2,01:20.4
10999,1167,842,214,10,9,01:20.7,01:20.3,01:20.5
11000,1167,844,6,16,10,01:20.6,01:20.3,01:20.6
11001,1167,807,15,27,11,01:20.6,01:20.4,\N
11002,1167,859,215,30,12,01:20.5,01:20.4,\N
11003,1167,860,210,87,13,01:20.5,01:20.4,\N
11004,1167,864,15,5,14,01:20.7,01:20.5,\N
11005,1167,848,3,23,15,01:20.6,01:20.6,\N
11006,1167,852,9,22,16,01:20.8,\N,\N
11007,1167,839,210,31,17,01:20.9,\N,\N
11008,1167,1,6,44,18,01:20.9,\N,\N
11009,1167,840,117,18,19,01:21.1,\N,\N
11010,1167,861,214,43,20,01:21.1,\N,\N
11011,1168,830,9,33,1,01:22.9,0.000957778,0.00095147
11012,1168,846,1,4,2,0.000962708,0.00095838,0.000953796
11013,1168,857,1,81,3,01:22.6,01:23.0,01:22.4
11014,1168,847,131,63,4,01:23.2,01:22.7,01:22.6
11015,1168,844,6,16,5,01:23.2,01:22.9,01:22.7
11016,1168,4,117,14,6,01:23.1,01:22.9,01:22.9
11017,1168,864,15,5,7,01:23.4,01:22.9,01:22.9
11018,1168,839,210,31,8,01:23.3,01:23.0,01:22.9
11019,1168,865,215,6,9,01:23.4,01:23.0,01:23.1
11020,1168,852,9,22,10,01:23.4,01:23.0,\N
11021,1168,860,210,87,11,01:23.3,01:23.0,\N
11022,1168,832,3,55,12,01:23.2,01:23.0,\N
11023,1168,859,215,30,13,01:23.3,01:23.1,\N
11024,1168,863,131,12,14,01:22.9,01:23.1,\N
11025,1168,840,117,18,15,01:23.3,01:23.1,\N
11026,1168,1,6,44,16,01:23.4,\N,\N
